Visit,Discount,Target,Distant,Income,Gender
0,9,0,1.657996544,95,0
2,71,0,1.657996544,95,0
0,0,1,1.657996544,95,0
1,98,0,1.657996544,95,0
0,0,0,1.657996544,95,0
1,0,0,1.657996544,95,0
2,0,1,1.657996544,95,0
0,0,0,1.657996544,95,0
1,4,0,1.657996544,95,0
0,0,0,1.657996544,95,0
0,0,0,1.657996544,95,0
0,0,0,1.657996544,95,0
1,0,0,1.657996544,95,0
0,0,1,1.657996544,95,0
2,0,1,1.657996544,95,0
0,0,0,1.657996544,95,0
1,21,0,1.657996544,95,0
1,0,0,1.657996544,95,0
0,0,0,1.657996544,95,0
1,95,1,1.657996544,95,0
0,0,1,1.657996544,95,0
1,0,0,1.657996544,95,0
0,82,1,1.657996544,95,0
0,99,1,1.657996544,95,0
0,68,1,1.657996544,95,0
1,0,1,1.657996544,95,0
0,49,0,1.657996544,95,0
0,0,1,1.657996544,95,0
1,58,1,1.657996544,95,0
2,0,0,1.657996544,95,0
1,62,0,1.657996544,95,0
0,97,1,1.657996544,95,0
0,0,1,1.657996544,95,0
1,0,1,1.657996544,95,0
0,0,1,1.657996544,95,0
0,0,1,1.657996544,95,0
1,0,0,1.657996544,95,0
1,0,0,1.657996544,95,0
0,0,0,1.657996544,95,0
0,4,1,1.657996544,95,0
0,38,0,1.657996544,95,0
1,28,0,1.657996544,95,0
0,0,0,8.592876732,168,1
0,0,1,8.592876732,168,1
0,0,0,8.592876732,168,1
0,0,0,8.592876732,168,1
1,63,1,8.592876732,168,1
0,12,1,8.592876732,168,1
0,29,1,8.592876732,168,1
0,3,1,8.592876732,168,1
0,0,0,8.592876732,168,1
1,7,0,8.592876732,168,1
2,21,0,8.592876732,168,1
1,0,0,8.592876732,168,1
0,0,0,8.592876732,168,1
0,95,1,8.592876732,168,1
1,0,1,8.592876732,168,1
0,0,0,8.592876732,168,1
1,0,1,8.592876732,168,1
0,85,0,8.592876732,168,1
2,0,1,8.592876732,168,1
0,0,1,8.592876732,168,1
0,0,0,8.592876732,168,1
0,0,1,8.592876732,168,1
0,93,1,8.592876732,168,1
0,0,1,8.592876732,168,1
1,5,1,8.592876732,168,1
0,58,0,8.592876732,168,1
0,0,0,8.592876732,168,1
0,0,1,8.592876732,168,1
1,56,0,8.592876732,168,1
0,0,0,8.592876732,168,1
1,0,0,8.592876732,168,1
0,0,1,8.592876732,168,1
0,59,1,8.592876732,168,1
0,35,1,8.592876732,168,1
0,12,1,8.592876732,168,1
0,65,1,8.592876732,168,1
1,31,1,8.592876732,168,1
0,0,0,8.592876732,168,1
0,0,0,8.592876732,168,1
1,77,1,8.592876732,168,1
0,31,1,8.592876732,168,1
0,0,0,8.592876732,168,1
0,0,1,8.592876732,168,1
0,24,0,8.592876732,168,1
1,0,0,8.592876732,168,1
0,0,1,8.592876732,168,1
1,4,1,8.592876732,168,1
0,32,0,8.592876732,168,1
2,71,1,8.592876732,168,1
1,0,1,8.592876732,168,1
0,88,1,7.737697701,285,1
3,68,1,7.737697701,285,1
0,17,0,7.737697701,285,1
1,0,0,7.737697701,285,1
0,47,0,7.737697701,285,1
0,16,0,7.737697701,285,1
1,0,1,7.737697701,285,1
0,0,0,7.737697701,285,1
0,0,0,7.737697701,285,1
0,75,0,7.737697701,285,1
0,0,1,7.737697701,285,1
0,0,1,7.737697701,285,1
0,0,1,7.737697701,285,1
1,75,0,7.737697701,285,1
0,0,0,7.737697701,285,1
0,12,1,7.737697701,285,1
0,72,0,7.737697701,285,1
0,19,0,7.737697701,285,1
0,69,0,7.737697701,285,1
0,0,0,7.737697701,285,1
2,75,0,7.737697701,285,1
0,70,0,7.737697701,285,1
0,88,0,7.737697701,285,1
0,44,1,7.737697701,285,1
0,76,0,7.737697701,285,1
1,0,0,7.737697701,285,1
0,48,0,7.737697701,285,1
0,32,0,7.737697701,285,1
0,0,1,7.737697701,285,1
1,62,0,7.737697701,285,1
2,0,0,7.737697701,285,1
1,21,1,7.737697701,285,1
0,0,0,7.737697701,285,1
1,0,1,7.737697701,285,1
1,86,0,7.737697701,285,1
2,0,1,7.737697701,285,1
0,0,1,7.737697701,285,1
0,21,1,7.737697701,285,1
1,0,1,7.737697701,285,1
0,0,0,7.737697701,285,1
0,98,1,7.737697701,285,1
0,0,0,7.737697701,285,1
0,0,1,7.737697701,285,1
0,0,1,7.737697701,285,1
1,42,0,7.737697701,285,1
0,0,0,7.737697701,285,1
0,11,0,7.737697701,285,1
0,26,0,7.737697701,285,1
1,76,0,7.737697701,285,1
0,0,1,7.737697701,285,1
1,39,0,3.711200796,192,0
0,52,0,3.711200796,192,0
1,13,1,3.711200796,192,0
0,0,0,3.711200796,192,0
0,47,1,3.711200796,192,0
0,19,1,3.711200796,192,0
0,73,0,3.711200796,192,0
0,99,0,3.711200796,192,0
0,0,0,3.711200796,192,0
0,4,0,3.711200796,192,0
0,0,1,3.711200796,192,0
1,0,1,3.711200796,192,0
0,79,0,3.711200796,192,0
0,0,1,3.711200796,192,0
0,0,0,3.711200796,192,0
1,0,0,3.711200796,192,0
0,0,1,3.711200796,192,0
0,97,0,3.711200796,192,0
1,8,1,3.711200796,192,0
0,0,0,3.711200796,192,0
0,0,1,3.711200796,192,0
1,0,0,3.711200796,192,0
1,25,0,3.711200796,192,0
2,64,1,3.711200796,192,0
1,0,0,3.711200796,192,0
0,55,1,3.711200796,192,0
0,84,0,3.711200796,192,0
0,61,0,3.711200796,192,0
0,71,0,3.711200796,192,0
0,0,0,3.711200796,192,0
1,89,0,3.711200796,192,0
0,0,1,3.711200796,192,0
0,18,1,3.711200796,192,0
1,0,0,3.711200796,192,0
0,89,1,3.711200796,192,0
0,0,0,3.711200796,192,0
0,86,1,3.711200796,192,0
0,56,1,3.711200796,192,0
0,22,0,3.711200796,192,0
1,0,1,3.711200796,192,0
0,0,1,3.711200796,192,0
0,0,1,3.711200796,192,0
0,0,1,3.711200796,192,0
1,0,0,3.711200796,192,0
0,29,1,3.711200796,192,0
1,100,0,3.711200796,192,0
0,0,0,3.711200796,192,0
0,47,1,3.711200796,192,0
1,0,0,3.711200796,192,0
1,1,0,3.711200796,192,0
0,64,1,6.77172494,134,1
0,37,0,6.77172494,134,1
0,66,1,6.77172494,134,1
0,0,1,6.77172494,134,1
1,0,0,6.77172494,134,1
0,0,0,6.77172494,134,1
1,46,0,6.77172494,134,1
0,0,1,6.77172494,134,1
0,73,0,6.77172494,134,1
0,39,1,6.77172494,134,1
0,0,1,6.77172494,134,1
0,0,0,6.77172494,134,1
0,20,1,6.77172494,134,1
2,49,0,6.77172494,134,1
1,78,1,6.77172494,134,1
0,0,0,6.77172494,134,1
0,41,1,6.77172494,134,1
0,91,1,6.77172494,134,1
0,0,1,6.77172494,134,1
0,15,1,6.77172494,134,1
1,0,0,6.77172494,134,1
0,16,1,6.77172494,134,1
0,29,1,6.77172494,134,1
0,4,1,6.77172494,134,1
0,0,0,6.77172494,134,1
0,4,1,6.77172494,134,1
1,6,0,6.77172494,134,1
1,32,1,6.77172494,134,1
0,0,0,6.77172494,134,1
0,0,1,6.77172494,134,1
0,0,1,6.77172494,134,1
0,73,1,6.77172494,134,1
1,0,0,6.77172494,134,1
1,0,1,6.77172494,134,1
0,96,1,6.77172494,134,1
0,0,0,6.77172494,134,1
0,0,0,6.77172494,134,1
0,85,0,6.77172494,134,1
0,0,1,6.77172494,134,1
0,0,1,6.77172494,134,1
0,75,0,6.77172494,134,1
0,0,1,6.77172494,134,1
0,0,1,6.77172494,134,1
2,0,0,6.77172494,134,1
0,0,1,6.77172494,134,1
0,0,0,6.77172494,134,1
0,98,1,6.77172494,134,1
1,0,1,6.77172494,134,1
1,17,0,6.77172494,134,1
1,97,0,6.77172494,134,1
0,75,1,5.156519553,48,0
0,86,1,5.156519553,48,0
0,0,1,5.156519553,48,0
1,65,0,5.156519553,48,0
1,2,1,5.156519553,48,0
0,0,0,5.156519553,48,0
1,72,0,5.156519553,48,0
0,41,1,5.156519553,48,0
1,0,1,5.156519553,48,0
0,0,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,0,5.156519553,48,0
1,9,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,1,5.156519553,48,0
0,38,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,31,1,5.156519553,48,0
1,0,0,5.156519553,48,0
1,41,0,5.156519553,48,0
1,23,1,5.156519553,48,0
0,0,1,5.156519553,48,0
1,74,1,5.156519553,48,0
0,0,1,5.156519553,48,0
0,6,1,5.156519553,48,0
0,0,0,5.156519553,48,0
1,41,1,5.156519553,48,0
0,0,1,5.156519553,48,0
0,84,1,5.156519553,48,0
1,42,0,5.156519553,48,0
0,0,1,5.156519553,48,0
2,83,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,0,5.156519553,48,0
0,0,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,0,5.156519553,48,0
0,0,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,1,5.156519553,48,0
1,0,1,5.156519553,48,0
0,0,1,5.156519553,48,0
0,0,0,5.156519553,48,0
0,0,1,5.156519553,48,0
0,53,1,5.156519553,48,0
0,26,1,5.156519553,48,0
0,65,0,5.156519553,48,0
0,67,1,5.156519553,48,0
0,22,0,5.156519553,48,0
0,65,1,4.962940953,102,0
2,68,0,4.962940953,102,0
1,20,0,4.962940953,102,0
0,76,0,4.962940953,102,0
0,83,1,4.962940953,102,0
0,85,1,4.962940953,102,0
0,71,1,4.962940953,102,0
0,0,1,4.962940953,102,0
0,60,1,4.962940953,102,0
2,82,0,4.962940953,102,0
0,8,1,4.962940953,102,0
0,80,1,4.962940953,102,0
0,0,1,4.962940953,102,0
0,69,1,4.962940953,102,0
0,96,0,4.962940953,102,0
0,28,1,4.962940953,102,0
0,0,0,4.962940953,102,0
0,21,1,4.962940953,102,0
0,91,1,4.962940953,102,0
1,0,1,4.962940953,102,0
1,0,0,4.962940953,102,0
1,0,0,4.962940953,102,0
0,0,0,4.962940953,102,0
1,4,0,4.962940953,102,0
1,88,1,4.962940953,102,0
0,0,0,4.962940953,102,0
0,5,1,4.962940953,102,0
0,54,1,4.962940953,102,0
0,0,0,4.962940953,102,0
0,5,1,4.962940953,102,0
0,60,1,4.962940953,102,0
0,18,1,4.962940953,102,0
0,53,0,4.962940953,102,0
1,45,1,4.962940953,102,0
0,85,1,4.962940953,102,0
0,0,1,4.962940953,102,0
0,89,0,4.962940953,102,0
0,0,0,4.962940953,102,0
0,0,1,4.962940953,102,0
0,94,1,4.962940953,102,0
0,0,1,4.962940953,102,0
0,55,0,4.962940953,102,0
3,0,0,4.962940953,102,0
0,78,1,4.962940953,102,0
1,0,1,4.962940953,102,0
2,77,1,4.962940953,102,0
1,0,1,4.962940953,102,0
0,93,1,4.962940953,102,0
1,91,1,4.962940953,102,0
0,0,0,4.962940953,102,0
1,20,1,3.452609339,35,0
0,0,1,3.452609339,35,0
0,68,0,3.452609339,35,0
1,0,0,3.452609339,35,0
0,0,0,3.452609339,35,0
0,0,0,3.452609339,35,0
0,93,0,3.452609339,35,0
1,0,1,3.452609339,35,0
0,0,0,3.452609339,35,0
1,0,1,3.452609339,35,0
0,0,1,3.452609339,35,0
0,78,0,3.452609339,35,0
0,93,1,3.452609339,35,0
0,0,0,3.452609339,35,0
0,98,1,3.452609339,35,0
0,12,1,3.452609339,35,0
0,81,0,3.452609339,35,0
1,0,1,3.452609339,35,0
0,0,1,3.452609339,35,0
0,60,0,3.452609339,35,0
0,0,1,3.452609339,35,0
0,0,0,3.452609339,35,0
0,0,1,3.452609339,35,0
1,2,0,3.452609339,35,0
0,87,0,3.452609339,35,0
1,17,0,3.452609339,35,0
1,8,0,3.452609339,35,0
0,0,1,3.452609339,35,0
0,0,0,3.452609339,35,0
0,20,0,3.452609339,35,0
0,0,0,3.452609339,35,0
0,0,0,3.452609339,35,0
0,0,1,3.452609339,35,0
0,0,1,3.452609339,35,0
0,0,1,3.452609339,35,0
1,0,0,3.452609339,35,0
2,0,1,3.452609339,35,0
0,0,0,3.452609339,35,0
0,50,1,3.452609339,35,0
0,63,0,3.452609339,35,0
0,0,0,3.452609339,35,0
0,87,1,3.452609339,35,0
0,38,0,3.452609339,35,0
0,0,0,3.452609339,35,0
0,11,0,3.452609339,35,0
0,43,0,3.452609339,35,0
1,87,0,3.452609339,35,0
0,91,1,3.452609339,35,0
0,0,0,3.452609339,35,0
0,79,1,3.452609339,35,0
1,0,0,5.393581966,260,1
0,18,0,5.393581966,260,1
0,20,0,5.393581966,260,1
0,0,1,5.393581966,260,1
0,0,0,5.393581966,260,1
0,86,0,5.393581966,260,1
0,43,0,5.393581966,260,1
0,0,1,5.393581966,260,1
0,0,1,5.393581966,260,1
1,0,0,5.393581966,260,1
0,6,0,5.393581966,260,1
0,0,0,5.393581966,260,1
1,0,0,5.393581966,260,1
0,83,1,5.393581966,260,1
1,0,0,5.393581966,260,1
1,71,1,5.393581966,260,1
0,0,0,5.393581966,260,1
2,0,0,5.393581966,260,1
1,73,1,5.393581966,260,1
0,0,0,5.393581966,260,1
1,63,1,5.393581966,260,1
1,0,0,5.393581966,260,1
1,0,1,5.393581966,260,1
3,0,0,5.393581966,260,1
0,0,0,5.393581966,260,1
0,0,0,5.393581966,260,1
1,0,1,5.393581966,260,1
0,88,1,5.393581966,260,1
0,0,0,5.393581966,260,1
0,51,1,5.393581966,260,1
0,82,0,5.393581966,260,1
0,13,1,5.393581966,260,1
1,99,1,5.393581966,260,1
0,2,1,5.393581966,260,1
1,51,1,5.393581966,260,1
2,97,0,5.393581966,260,1
0,43,0,5.393581966,260,1
0,42,0,5.393581966,260,1
0,2,0,5.393581966,260,1
1,78,1,5.393581966,260,1
0,0,1,5.393581966,260,1
1,92,1,5.393581966,260,1
1,0,1,5.393581966,260,1
0,0,1,5.393581966,260,1
0,0,1,5.393581966,260,1
1,0,0,5.393581966,260,1
0,0,1,5.393581966,260,1
0,0,0,5.393581966,260,1
0,0,0,5.393581966,260,1
0,0,1,5.393581966,260,1
0,0,0,3.346081655,87,0
0,0,1,3.346081655,87,0
0,74,1,3.346081655,87,0
0,0,1,3.346081655,87,0
0,50,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,0,0,3.346081655,87,0
0,49,0,3.346081655,87,0
0,0,0,3.346081655,87,0
0,0,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,45,0,3.346081655,87,0
0,0,0,3.346081655,87,0
1,0,0,3.346081655,87,0
0,0,0,3.346081655,87,0
0,0,1,3.346081655,87,0
0,39,1,3.346081655,87,0
0,88,1,3.346081655,87,0
0,4,0,3.346081655,87,0
0,0,1,3.346081655,87,0
0,68,0,3.346081655,87,0
0,72,0,3.346081655,87,0
0,49,1,3.346081655,87,0
1,24,0,3.346081655,87,0
0,0,0,3.346081655,87,0
0,0,1,3.346081655,87,0
1,0,0,3.346081655,87,0
2,0,0,3.346081655,87,0
0,87,0,3.346081655,87,0
1,21,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,0,0,3.346081655,87,0
0,84,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,21,1,3.346081655,87,0
0,74,0,3.346081655,87,0
0,70,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,71,0,3.346081655,87,0
0,45,0,3.346081655,87,0
0,70,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,88,0,3.346081655,87,0
0,0,1,3.346081655,87,0
0,14,1,3.346081655,87,0
0,82,1,3.346081655,87,0
0,0,1,3.346081655,87,0
0,1,1,3.346081655,87,0
0,0,0,3.346081655,87,0
0,0,0,3.346081655,87,0
0,54,1,9.196578189,59,1
0,66,0,9.196578189,59,1
0,0,0,9.196578189,59,1
0,61,0,9.196578189,59,1
0,0,0,9.196578189,59,1
0,3,1,9.196578189,59,1
0,79,0,9.196578189,59,1
1,6,0,9.196578189,59,1
0,0,0,9.196578189,59,1
1,0,0,9.196578189,59,1
1,0,0,9.196578189,59,1
0,0,0,9.196578189,59,1
0,0,0,9.196578189,59,1
0,49,0,9.196578189,59,1
1,0,0,9.196578189,59,1
1,91,0,9.196578189,59,1
0,0,0,9.196578189,59,1
0,98,0,9.196578189,59,1
0,0,1,9.196578189,59,1
0,87,1,9.196578189,59,1
0,76,0,9.196578189,59,1
0,69,1,9.196578189,59,1
1,0,0,9.196578189,59,1
0,91,1,9.196578189,59,1
0,0,0,9.196578189,59,1
0,0,1,9.196578189,59,1
0,34,1,9.196578189,59,1
0,0,0,9.196578189,59,1
0,34,1,9.196578189,59,1
0,0,0,9.196578189,59,1
0,7,1,9.196578189,59,1
0,0,0,9.196578189,59,1
0,0,1,9.196578189,59,1
0,90,1,9.196578189,59,1
0,57,0,9.196578189,59,1
1,75,1,9.196578189,59,1
0,8,0,9.196578189,59,1
0,47,0,9.196578189,59,1
1,90,1,9.196578189,59,1
0,79,1,9.196578189,59,1
0,96,0,9.196578189,59,1
0,0,1,9.196578189,59,1
0,0,0,9.196578189,59,1
0,0,0,9.196578189,59,1
1,45,0,9.196578189,59,1
0,0,0,9.196578189,59,1
0,76,1,9.196578189,59,1
0,0,0,9.196578189,59,1
0,0,1,9.196578189,59,1
0,0,0,9.196578189,59,1
1,40,0,3.527939489,166,1
2,0,1,3.527939489,166,1
1,19,0,3.527939489,166,1
0,18,1,3.527939489,166,1
1,39,1,3.527939489,166,1
1,0,1,3.527939489,166,1
0,47,0,3.527939489,166,1
0,9,0,3.527939489,166,1
0,0,1,3.527939489,166,1
1,36,1,3.527939489,166,1
2,50,0,3.527939489,166,1
0,8,0,3.527939489,166,1
0,54,1,3.527939489,166,1
3,55,1,3.527939489,166,1
0,65,1,3.527939489,166,1
0,0,0,3.527939489,166,1
0,0,0,3.527939489,166,1
0,28,1,3.527939489,166,1
0,0,0,3.527939489,166,1
0,62,0,3.527939489,166,1
1,25,0,3.527939489,166,1
0,68,1,3.527939489,166,1
0,0,1,3.527939489,166,1
0,0,1,3.527939489,166,1
0,12,1,3.527939489,166,1
0,86,1,3.527939489,166,1
1,35,0,3.527939489,166,1
1,0,1,3.527939489,166,1
1,0,0,3.527939489,166,1
1,0,1,3.527939489,166,1
0,63,1,3.527939489,166,1
2,0,1,3.527939489,166,1
0,0,0,3.527939489,166,1
2,0,0,3.527939489,166,1
1,0,1,3.527939489,166,1
0,0,0,3.527939489,166,1
0,0,0,3.527939489,166,1
1,87,0,3.527939489,166,1
1,0,1,3.527939489,166,1
1,0,0,3.527939489,166,1
0,23,1,3.527939489,166,1
0,77,1,3.527939489,166,1
0,0,0,3.527939489,166,1
2,94,0,3.527939489,166,1
1,24,0,3.527939489,166,1
0,100,0,3.527939489,166,1
1,0,1,3.527939489,166,1
1,0,0,3.527939489,166,1
1,76,0,3.527939489,166,1
0,0,1,3.527939489,166,1
2,0,0,5.963899526,210,0
0,0,1,5.963899526,210,0
0,4,1,5.963899526,210,0
0,0,1,5.963899526,210,0
0,0,1,5.963899526,210,0
0,88,0,5.963899526,210,0
0,92,1,5.963899526,210,0
1,81,1,5.963899526,210,0
2,0,0,5.963899526,210,0
0,0,1,5.963899526,210,0
0,36,1,5.963899526,210,0
2,10,1,5.963899526,210,0
1,0,0,5.963899526,210,0
1,73,0,5.963899526,210,0
0,33,0,5.963899526,210,0
2,0,0,5.963899526,210,0
0,0,1,5.963899526,210,0
0,0,1,5.963899526,210,0
0,0,0,5.963899526,210,0
0,0,1,5.963899526,210,0
0,0,1,5.963899526,210,0
0,0,1,5.963899526,210,0
0,0,0,5.963899526,210,0
0,24,1,5.963899526,210,0
3,23,0,5.963899526,210,0
0,45,1,5.963899526,210,0
0,11,0,5.963899526,210,0
2,0,1,5.963899526,210,0
0,59,1,5.963899526,210,0
0,71,0,5.963899526,210,0
1,60,1,5.963899526,210,0
1,2,0,5.963899526,210,0
0,0,0,5.963899526,210,0
0,11,1,5.963899526,210,0
1,0,0,5.963899526,210,0
0,0,1,5.963899526,210,0
3,58,1,5.963899526,210,0
0,0,0,5.963899526,210,0
1,0,1,5.963899526,210,0
1,96,1,5.963899526,210,0
0,7,1,5.963899526,210,0
1,95,0,5.963899526,210,0
0,15,1,5.963899526,210,0
1,0,0,5.963899526,210,0
1,0,1,5.963899526,210,0
1,32,0,5.963899526,210,0
1,0,1,5.963899526,210,0
2,92,0,5.963899526,210,0
1,19,1,5.963899526,210,0
3,22,0,5.963899526,210,0
1,0,0,6.141473432,65,0
1,55,0,6.141473432,65,0
1,15,1,6.141473432,65,0
1,89,1,6.141473432,65,0
0,27,1,6.141473432,65,0
0,0,0,6.141473432,65,0
1,0,1,6.141473432,65,0
0,79,1,6.141473432,65,0
0,3,0,6.141473432,65,0
1,51,0,6.141473432,65,0
1,67,0,6.141473432,65,0
0,5,1,6.141473432,65,0
0,0,0,6.141473432,65,0
0,30,0,6.141473432,65,0
1,43,0,6.141473432,65,0
0,5,1,6.141473432,65,0
0,44,1,6.141473432,65,0
1,0,1,6.141473432,65,0
0,0,0,6.141473432,65,0
0,27,0,6.141473432,65,0
0,1,1,6.141473432,65,0
1,84,0,6.141473432,65,0
0,0,1,6.141473432,65,0
0,0,0,6.141473432,65,0
0,0,0,6.141473432,65,0
1,22,1,6.141473432,65,0
0,0,1,6.141473432,65,0
1,42,1,6.141473432,65,0
0,20,1,6.141473432,65,0
0,99,0,6.141473432,65,0
0,0,0,6.141473432,65,0
1,94,0,6.141473432,65,0
0,0,1,6.141473432,65,0
0,84,1,6.141473432,65,0
0,0,1,6.141473432,65,0
0,53,1,6.141473432,65,0
0,0,0,6.141473432,65,0
0,13,1,6.141473432,65,0
0,0,0,6.141473432,65,0
0,31,1,6.141473432,65,0
1,41,1,6.141473432,65,0
0,0,0,6.141473432,65,0
0,0,0,6.141473432,65,0
0,80,1,6.141473432,65,0
0,4,0,6.141473432,65,0
0,99,0,6.141473432,65,0
0,90,0,6.141473432,65,0
0,0,0,6.141473432,65,0
0,58,1,6.141473432,65,0
0,49,0,6.141473432,65,0
0,0,1,2.074644637,186,0
0,12,0,2.074644637,186,0
0,65,1,2.074644637,186,0
2,0,1,2.074644637,186,0
1,0,1,2.074644637,186,0
0,0,0,2.074644637,186,0
1,42,1,2.074644637,186,0
0,0,0,2.074644637,186,0
1,0,0,2.074644637,186,0
0,0,1,2.074644637,186,0
0,0,1,2.074644637,186,0
0,0,1,2.074644637,186,0
1,0,0,2.074644637,186,0
1,36,1,2.074644637,186,0
1,0,0,2.074644637,186,0
3,94,0,2.074644637,186,0
0,0,0,2.074644637,186,0
0,0,1,2.074644637,186,0
1,0,0,2.074644637,186,0
2,0,0,2.074644637,186,0
1,81,1,2.074644637,186,0
1,72,0,2.074644637,186,0
1,0,0,2.074644637,186,0
1,0,1,2.074644637,186,0
0,0,1,2.074644637,186,0
0,0,0,2.074644637,186,0
1,0,1,2.074644637,186,0
0,0,1,2.074644637,186,0
1,0,1,2.074644637,186,0
0,0,0,2.074644637,186,0
0,39,1,2.074644637,186,0
0,36,1,2.074644637,186,0
0,0,1,2.074644637,186,0
0,0,0,2.074644637,186,0
1,0,0,2.074644637,186,0
1,0,1,2.074644637,186,0
3,79,1,2.074644637,186,0
1,57,0,2.074644637,186,0
1,83,0,2.074644637,186,0
0,0,0,2.074644637,186,0
1,0,0,2.074644637,186,0
1,0,0,2.074644637,186,0
0,56,1,2.074644637,186,0
1,11,0,2.074644637,186,0
0,0,1,2.074644637,186,0
0,91,0,2.074644637,186,0
0,48,1,2.074644637,186,0
2,57,1,2.074644637,186,0
1,0,1,2.074644637,186,0
0,0,1,2.074644637,186,0
0,22,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,0,0,0.538092707,164,0
1,0,1,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,28,1,0.538092707,164,0
1,23,0,0.538092707,164,0
0,0,0,0.538092707,164,0
1,44,1,0.538092707,164,0
1,80,1,0.538092707,164,0
2,0,0,0.538092707,164,0
1,89,0,0.538092707,164,0
0,0,1,0.538092707,164,0
0,5,0,0.538092707,164,0
1,67,0,0.538092707,164,0
0,0,0,0.538092707,164,0
0,57,0,0.538092707,164,0
1,0,0,0.538092707,164,0
0,49,0,0.538092707,164,0
0,67,0,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
1,32,0,0.538092707,164,0
0,0,0,0.538092707,164,0
0,85,1,0.538092707,164,0
0,88,1,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,21,1,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
1,0,1,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,91,1,0.538092707,164,0
3,0,0,0.538092707,164,0
0,56,0,0.538092707,164,0
1,0,1,0.538092707,164,0
0,91,0,0.538092707,164,0
1,83,1,0.538092707,164,0
0,0,0,0.538092707,164,0
0,0,0,0.538092707,164,0
0,0,1,0.538092707,164,0
0,84,1,0.538092707,164,0
0,0,1,0.538092707,164,0
0,0,1,5.774059415,136,0
0,58,1,5.774059415,136,0
0,0,0,5.774059415,136,0
0,9,0,5.774059415,136,0
0,0,1,5.774059415,136,0
0,38,1,5.774059415,136,0
0,0,1,5.774059415,136,0
0,20,0,5.774059415,136,0
1,0,1,5.774059415,136,0
0,0,0,5.774059415,136,0
0,47,0,5.774059415,136,0
0,0,0,5.774059415,136,0
0,12,1,5.774059415,136,0
0,0,1,5.774059415,136,0
0,79,1,5.774059415,136,0
3,28,0,5.774059415,136,0
1,0,1,5.774059415,136,0
1,33,0,5.774059415,136,0
0,0,0,5.774059415,136,0
0,13,1,5.774059415,136,0
0,93,0,5.774059415,136,0
1,82,0,5.774059415,136,0
0,68,0,5.774059415,136,0
1,0,0,5.774059415,136,0
0,0,1,5.774059415,136,0
0,81,0,5.774059415,136,0
0,5,1,5.774059415,136,0
1,32,0,5.774059415,136,0
0,0,0,5.774059415,136,0
0,0,0,5.774059415,136,0
0,0,1,5.774059415,136,0
1,0,1,5.774059415,136,0
0,72,0,5.774059415,136,0
0,0,0,5.774059415,136,0
0,20,0,5.774059415,136,0
0,14,0,5.774059415,136,0
1,0,0,5.774059415,136,0
0,0,0,5.774059415,136,0
0,2,1,5.774059415,136,0
1,0,1,5.774059415,136,0
0,20,0,5.774059415,136,0
0,5,0,5.774059415,136,0
2,0,0,5.774059415,136,0
0,0,1,5.774059415,136,0
3,0,0,5.774059415,136,0
0,0,1,5.774059415,136,0
0,63,0,5.774059415,136,0
0,63,0,5.774059415,136,0
1,0,0,5.774059415,136,0
0,47,0,5.774059415,136,0
1,68,1,0.992391499,151,1
1,0,0,0.992391499,151,1
1,0,0,0.992391499,151,1
0,0,0,0.992391499,151,1
1,0,1,0.992391499,151,1
0,38,0,0.992391499,151,1
1,68,1,0.992391499,151,1
1,0,1,0.992391499,151,1
1,0,0,0.992391499,151,1
1,57,1,0.992391499,151,1
1,0,0,0.992391499,151,1
1,64,1,0.992391499,151,1
0,45,0,0.992391499,151,1
1,0,0,0.992391499,151,1
1,38,1,0.992391499,151,1
2,0,0,0.992391499,151,1
0,0,1,0.992391499,151,1
0,0,0,0.992391499,151,1
2,3,0,0.992391499,151,1
0,27,1,0.992391499,151,1
0,0,0,0.992391499,151,1
1,14,0,0.992391499,151,1
0,47,0,0.992391499,151,1
0,85,0,0.992391499,151,1
1,0,1,0.992391499,151,1
1,0,1,0.992391499,151,1
0,94,1,0.992391499,151,1
0,26,1,0.992391499,151,1
0,0,1,0.992391499,151,1
1,0,1,0.992391499,151,1
0,0,0,0.992391499,151,1
